Region,Year,Indicator,Normalized,Value,Unit,Source,Continent,UN_Region,Official_Name
MAC,2012,EJ Events,0.9053758632419362,0.009384775808133424,%,Estimated,Asia,Eastern Asia,Macau SAR
MAC,2017,EJ Events,0.8876245436666927,0.011155129274395301,%,Estimated,Asia,Eastern Asia,Macau SAR
MAC,2022,EJ Events,0.8874754528904247,0.011170011359333525,%,Estimated,Asia,Eastern Asia,Macau SAR
MAF,2007,EJ Events,0.9895491934683919,0.001032204789430175,%,Estimated,America,Caribbean,Saint-Martin (French part)
MAF,2012,EJ Events,0.9920808080350397,0.000782064650677725,%,Estimated,America,Caribbean,Saint-Martin (French part)
MAF,2017,EJ Events,0.9894446527152727,0.0010425354462051124,%,Estimated,America,Caribbean,Saint-Martin (French part)
MAF,2022,EJ Events,0.9899364050987274,0.0009939416887541999,%,Estimated,America,Caribbean,Saint-Martin (French part)
MAR,2007,EJ Events,0.9499341688986925,0.004954582989265,%,EJ Atlas,Africa,Northern Africa,Kingdom of Morocco
MAR,2012,EJ Events,0.9420691820727419,0.0057351407716371,%,EJ Atlas,Africa,Northern Africa,Kingdom of Morocco
MAR,2017,EJ Events,0.9326350576601669,0.006672226855713,%,EJ Atlas,Africa,Northern Africa,Kingdom of Morocco
MAR,2022,EJ Events,0.9388146671536542,0.0060583112457402,%,EJ Atlas,Africa,Northern Africa,Kingdom of Morocco
MCO,2007,EJ Events,0.9485469774042135,0.005092210294522366,%,Estimated,Europe,Western Europe,Principality of Monaco
MCO,2012,EJ Events,0.9560826249059836,0.00434480361487655,%,Estimated,Europe,Western Europe,Principality of Monaco
MCO,2017,EJ Events,0.9578444423982817,0.004170141784820633,%,Estimated,Europe,Western Europe,Principality of Monaco
MCO,2022,EJ Events,0.9534400245210678,0.0046068408431149165,%,Estimated,Europe,Western Europe,Principality of Monaco
MDA,2007,EJ Events,0.9656689630380882,0.003394806863014911,%,Estimated,Europe,Eastern Europe,Republic of Moldova
MDA,2012,EJ Events,0.9648508812074371,0.0034758428919012224,%,Estimated,Europe,Eastern Europe,Republic of Moldova
MDA,2017,EJ Events,0.9592468049495078,0.004031137058659945,%,Estimated,Europe,Eastern Europe,Republic of Moldova
MDA,2022,EJ Events,0.9455948160769919,0.005385165551769055,%,Estimated,Europe,Eastern Europe,Republic of Moldova
MDG,2007,EJ Events,0.9916384924079643,0.0008257638315441,%,EJ Atlas,Africa,Eastern Africa,Republic of Madagascar
MDG,2012,EJ Events,0.9473219516343623,0.0052137643378519,%,EJ Atlas,Africa,Eastern Africa,Republic of Madagascar
MDG,2017,EJ Events,0.9536385192020487,0.0045871559633027,%,EJ Atlas,Africa,Eastern Africa,Republic of Madagascar
MDG,2022,EJ Events,0.9502588022882843,0.0049223778871639,%,EJ Atlas,Africa,Eastern Africa,Republic of Madagascar
MDV,2007,EJ Events,1.0,0.0,%,EJ Atlas,Asia,Southern Asia,Republic of Maldives
MDV,2012,EJ Events,0.99471985087206,0.0005213764337851,%,EJ Atlas,Asia,Southern Asia,Republic of Maldives
MDV,2017,EJ Events,0.9915548424682641,0.0008340283569641,%,EJ Atlas,Asia,Southern Asia,Republic of Maldives
MDV,2022,EJ Events,0.9884995644723238,0.0011359333585762,%,EJ Atlas,Asia,Southern Asia,Republic of Maldives
MEX,2007,EJ Events,0.6465454572814372,0.0355078447563996,%,EJ Atlas,America,Central America,United Mexican States
MEX,2012,EJ Events,0.6674994759856568,0.0333680917622523,%,EJ Atlas,America,Central America,United Mexican States
MEX,2017,EJ Events,0.5942503567263407,0.0408673894912427,%,EJ Atlas,America,Central America,United Mexican States
MEX,2022,EJ Events,0.5425366912689079,0.0461946232487694,%,EJ Atlas,America,Central America,United Mexican States
MHL,2007,EJ Events,0.9829626872572553,0.0016832878104553924,%,Estimated,Oceania,Micronesia,Republic of the Marshall Islands
MHL,2012,EJ Events,0.9827481730841292,0.001704499879682304,%,Estimated,Oceania,Micronesia,Republic of the Marshall Islands
MHL,2017,EJ Events,0.9852255914828539,0.0014595496246872,%,Estimated,Oceania,Micronesia,Republic of the Marshall Islands
MHL,2022,EJ Events,0.9837852114505939,0.0016019573005562654,%,Estimated,Oceania,Micronesia,Republic of the Marshall Islands
MKD,2007,EJ Events,0.9665953007345498,0.0033030553261767,%,EJ Atlas,Europe,Southern Europe,Republic of North Macedonia
MKD,2012,EJ Events,0.973626733677478,0.0026068821689259,%,EJ Atlas,Europe,Southern Europe,Republic of North Macedonia
MKD,2017,EJ Events,0.9746856197978216,0.0025020850708924,%,EJ Atlas,Europe,Southern Europe,Republic of North Macedonia
MKD,2022,EJ Events,0.977012170454372,0.0022718667171525,%,EJ Atlas,Europe,Southern Europe,Republic of North Macedonia
MLI,2007,EJ Events,0.9749361541268231,0.0024772914946325,%,EJ Atlas,Africa,Western Africa,Republic of Mali
MLI,2012,EJ Events,0.973626733677478,0.0026068821689259,%,EJ Atlas,Africa,Western Africa,Republic of Mali
MLI,2017,EJ Events,0.9789002925744945,0.0020850708924103,%,EJ Atlas,Africa,Western Africa,Republic of Mali
MLI,2022,EJ Events,0.9808398545628649,0.0018932222642938,%,EJ Atlas,Africa,Western Africa,Republic of Mali
MLT,2007,EJ Events,0.9916384924079643,0.0008257638315441,%,EJ Atlas,Europe,Southern Europe,Republic of Malta
MLT,2012,EJ Events,0.99471985087206,0.0005213764337851,%,EJ Atlas,Europe,Southern Europe,Republic of Malta
MLT,2017,EJ Events,0.9957765411635009,0.000417014178482,%,EJ Atlas,Europe,Southern Europe,Republic of Malta
MLT,2022,EJ Events,0.9961650706062528,0.0003786444528587,%,EJ Atlas,Europe,Southern Europe,Republic of Malta
MMR,2007,EJ Events,0.8012044289272547,0.0198183319570602,%,EJ Atlas,Asia,South-eastern Asia,Republic of the Union of Myanmar
MMR,2012,EJ Events,0.8012643006481007,0.0198123044838373,%,EJ Atlas,Asia,South-eastern Asia,Republic of the Union of Myanmar
MMR,2017,EJ Events,0.803376690578098,0.0195996663886572,%,EJ Atlas,Asia,South-eastern Asia,Republic of the Union of Myanmar
MMR,2022,EJ Events,0.8100100747738467,0.0189322226429382,%,EJ Atlas,Asia,South-eastern Asia,Republic of the Union of Myanmar
MNE,2007,EJ Events,0.9665953007345498,0.0033030553261767,%,EJ Atlas,Europe,Southern Europe,Montenegro
MNE,2012,EJ Events,0.9578356691039384,0.0041710114702815,%,EJ Atlas,Europe,Southern Europe,Montenegro
MNE,2017,EJ Events,0.9662615312685963,0.0033361134278565,%,EJ Atlas,Europe,Southern Europe,Montenegro
MNE,2022,EJ Events,0.9655377884014673,0.0034078000757288,%,EJ Atlas,Europe,Southern Europe,Montenegro
MNG,2007,EJ Events,0.9832838809054443,0.0016515276630883,%,EJ Atlas,Asia,Eastern Asia,Mongolia
MNG,2012,EJ Events,0.9788958967989341,0.0020855057351407,%,EJ Atlas,Asia,Eastern Asia,Mongolia
MNG,2017,EJ Events,0.9746856197978216,0.0025020850708924,%,EJ Atlas,Asia,Eastern Asia,Mongolia
MNG,2022,EJ Events,0.9693611384648204,0.0030291556228701,%,EJ Atlas,Asia,Eastern Asia,Mongolia
MNP,2007,EJ Events,0.9829626872572553,0.0016832878104553924,%,Estimated,Oceania,Micronesia,Northern Mariana Islands
MNP,2012,EJ Events,0.9827481730841292,0.001704499879682304,%,Estimated,Oceania,Micronesia,Northern Mariana Islands
MNP,2017,EJ Events,0.9852255914828539,0.0014595496246872,%,Estimated,Oceania,Micronesia,Northern Mariana Islands
MNP,2022,EJ Events,0.9837852114505939,0.0016019573005562654,%,Estimated,Oceania,Micronesia,Northern Mariana Islands
MOZ,2007,EJ Events,0.9749361541268231,0.0024772914946325,%,EJ Atlas,Africa,Eastern Africa,Republic of Mozambique
MOZ,2012,EJ Events,0.9315718071721057,0.0067778936392075,%,EJ Atlas,Africa,Eastern Africa,Republic of Mozambique
MOZ,2017,EJ Events,0.9452319080369255,0.0054211843202668,%,EJ Atlas,Africa,Eastern Africa,Republic of Mozambique
MOZ,2022,EJ Events,0.9464426538639455,0.0053010223400227,%,EJ Atlas,Africa,Eastern Africa,Republic of Mozambique
MRT,2007,EJ Events,1.0,0.0,%,EJ Atlas,Africa,Western Africa,Islamic Republic of Mauritania
MRT,2012,EJ Events,0.9841678021339545,0.0015641293013555,%,EJ Atlas,Africa,Western Africa,Islamic Republic of Mauritania
MRT,2017,EJ Events,0.9831167196374934,0.0016680567139282,%,EJ Atlas,Africa,Western Africa,Islamic Republic of Mauritania
MRT,2022,EJ Events,0.9846689855374344,0.001514577811435,%,EJ Atlas,Africa,Western Africa,Islamic Republic of Mauritania
MUS,2007,EJ Events,1.0,0.0,%,EJ Atlas,Africa,Eastern Africa,Republic of Mauritius
MUS,2012,EJ Events,1.0,0.0,%,EJ Atlas,Africa,Eastern Africa,Republic of Mauritius
MUS,2017,EJ Events,1.0,0.0,%,EJ Atlas,Africa,Eastern Africa,Republic of Mauritius
MUS,2022,EJ Events,0.9961650706062528,0.0003786444528587,%,EJ Atlas,Africa,Eastern Africa,Republic of Mauritius
MWI,2007,EJ Events,1.0,0.0,%,EJ Atlas,Africa,Eastern Africa,Republic of Malawi
MWI,2012,EJ Events,0.99471985087206,0.0005213764337851,%,EJ Atlas,Africa,Eastern Africa,Republic of Malawi
MWI,2017,EJ Events,0.9957765411635009,0.000417014178482,%,EJ Atlas,Africa,Eastern Africa,Republic of Malawi
MWI,2022,EJ Events,0.9961650706062528,0.0003786444528587,%,EJ Atlas,Africa,Eastern Africa,Republic of Malawi
MYS,2007,EJ Events,0.9665953007345498,0.0033030553261767,%,EJ Atlas,Asia,South-eastern Asia,Malaysia
MYS,2012,EJ Events,0.9630966226745915,0.0036496350364963,%,EJ Atlas,Asia,South-eastern Asia,Malaysia
MYS,2017,EJ Events,0.9620521126031615,0.0037531276063386,%,EJ Atlas,Asia,South-eastern Asia,Malaysia
MYS,2022,EJ Events,0.9502588022882843,0.0049223778871639,%,EJ Atlas,Asia,South-eastern Asia,Malaysia
NAM,2007,EJ Events,1.0,0.0,%,EJ Atlas,Africa,Southern Africa,Republic of Namibia
NAM,2012,EJ Events,0.9894424525382657,0.0010427528675703,%,EJ Atlas,Africa,Southern Africa,Republic of Namibia
NAM,2017,EJ Events,0.9915548424682641,0.0008340283569641,%,EJ Atlas,Africa,Southern Africa,Republic of Namibia
NAM,2022,EJ Events,0.9884995644723238,0.0011359333585762,%,EJ Atlas,Africa,Southern Africa,Republic of Namibia
NCL,2007,EJ Events,0.9707648689648963,0.0028901734104046,%,Estimated,Oceania,Melanesia,New Caledonia
NCL,2012,EJ Events,0.9762609726398197,0.00234619395203335,%,Estimated,Oceania,Melanesia,New Caledonia
NCL,2017,EJ Events,0.9810082867289339,0.0018765638031693,%,Estimated,Oceania,Melanesia,New Caledonia
NCL,2022,EJ Events,0.9808398545628649,0.00189322226429375,%,Estimated,Oceania,Melanesia,New Caledonia
NER,2007,EJ Events,0.9916384924079643,0.0008257638315441,%,EJ Atlas,Africa,Western Africa,Republic of Niger
NER,2012,EJ Events,0.9894424525382657,0.0010427528675703,%,EJ Atlas,Africa,Western Africa,Republic of Niger
NER,2017,EJ Events,0.9915548424682641,0.0008340283569641,%,EJ Atlas,Africa,Western Africa,Republic of Niger
NER,2022,EJ Events,0.992331592463018,0.0007572889057175,%,EJ Atlas,Africa,Western Africa,Republic of Niger
NGA,2007,EJ Events,0.7930053464297833,0.0206440957886044,%,EJ Atlas,Africa,Western Africa,Federal Republic of Nigeria
NGA,2012,EJ Events,0.739307129692376,0.0260688216892596,%,EJ Atlas,Africa,Western Africa,Federal Republic of Nigeria
NGA,2017,EJ Events,0.7496586139135786,0.0250208507089241,%,EJ Atlas,Africa,Western Africa,Federal Republic of Nigeria
NGA,2022,EJ Events,0.7611908676473826,0.0238546005301022,%,EJ Atlas,Africa,Western Africa,Federal Republic of Nigeria
NIC,2007,EJ Events,0.9416138679195556,0.0057803468208092,%,EJ Atlas,America,Central America,Republic of Nicaragua
NIC,2012,EJ Events,0.9420691820727419,0.0057351407716371,%,EJ Atlas,America,Central America,Republic of Nicaragua
NIC,2017,EJ Events,0.9536385192020487,0.0045871559633027,%,EJ Atlas,America,Central America,Republic of Nicaragua
NIC,2022,EJ Events,0.9578954146911112,0.0041650889814464,%,EJ Atlas,America,Central America,Republic of Nicaragua
NLD,2007,EJ Events,0.9916384924079643,0.0008257638315441,%,EJ Atlas,Europe,Western Europe,Kingdom of the Netherlands
NLD,2012,EJ Events,0.9894424525382657,0.0010427528675703,%,EJ Atlas,Europe,Western Europe,Kingdom of the Netherlands
NLD,2017,EJ Events,0.9915548424682641,0.0008340283569641,%,EJ Atlas,Europe,Western Europe,Kingdom of the Netherlands
NLD,2022,EJ Events,0.977012170454372,0.0022718667171525,%,EJ Atlas,Europe,Western Europe,Kingdom of the Netherlands
NOR,2007,EJ Events,0.9832838809054443,0.0016515276630883,%,EJ Atlas,Europe,Northern Europe,Kingdom of Norway
NOR,2012,EJ Events,0.9894424525382657,0.0010427528675703,%,EJ Atlas,Europe,Northern Europe,Kingdom of Norway
NOR,2017,EJ Events,0.9789002925744945,0.0020850708924103,%,EJ Atlas,Europe,Northern Europe,Kingdom of Norway
NOR,2022,EJ Events,0.977012170454372,0.0022718667171525,%,EJ Atlas,Europe,Northern Europe,Kingdom of Norway
NPL,2007,EJ Events,0.9499341688986925,0.004954582989265,%,EJ Atlas,Asia,Southern Asia,Federal Democratic Republic of Nepal
NPL,2012,EJ Events,0.9630966226745915,0.0036496350364963,%,EJ Atlas,Asia,Southern Asia,Federal Democratic Republic of Nepal
NPL,2017,EJ Events,0.9578444423982817,0.0041701417848206,%,EJ Atlas,Asia,Southern Asia,Federal Democratic Republic of Nepal
NPL,2022,EJ Events,0.9617158808395851,0.0037864445285876,%,EJ Atlas,Asia,Southern Asia,Federal Democratic Republic of Nepal
NRU,2007,EJ Events,0.9916384924079643,0.0008257638315441,%,EJ Atlas,Oceania,Polynesia,Republic of Nauru
NRU,2012,EJ Events,0.99471985087206,0.0005213764337851,%,EJ Atlas,Oceania,Polynesia,Republic of Nauru
NRU,2017,EJ Events,0.9957765411635009,0.000417014178482,%,EJ Atlas,Oceania,Polynesia,Republic of Nauru
NRU,2022,EJ Events,0.992331592463018,0.0007572889057175,%,EJ Atlas,Oceania,Polynesia,Republic of Nauru
NZL,2007,EJ Events,1.0,0.0,%,EJ Atlas,Oceania,Australia and New Zealand,New Zealand
NZL,2012,EJ Events,0.99471985087206,0.0005213764337851,%,EJ Atlas,Oceania,Australia and New Zealand,New Zealand
NZL,2017,EJ Events,0.9915548424682641,0.0008340283569641,%,EJ Atlas,Oceania,Australia and New Zealand,New Zealand
NZL,2022,EJ Events,0.992331592463018,0.0007572889057175,%,EJ Atlas,Oceania,Australia and New Zealand,New Zealand
OMN,2007,EJ Events,0.9649279538667258,0.0034682080924854863,%,Estimated,Asia,Western Asia,Sultanate of Oman
OMN,2012,EJ Events,0.9743291304238829,0.0025373653110878605,%,Estimated,Asia,Western Asia,Sultanate of Oman
OMN,2017,EJ Events,0.9738428956284073,0.0025854879065887798,%,Estimated,Asia,Western Asia,Sultanate of Oman
OMN,2022,EJ Events,0.9742061210389478,0.0025495393159156265,%,Estimated,Asia,Western Asia,Sultanate of Oman
PAK,2007,EJ Events,0.9582613094190648,0.0041288191577208,%,EJ Atlas,Asia,Southern Asia,Islamic Republic of Pakistan
PAK,2012,EJ Events,0.9630966226745915,0.0036496350364963,%,EJ Atlas,Asia,Southern Asia,Islamic Republic of Pakistan
PAK,2017,EJ Events,0.9494343415643598,0.0050041701417848,%,EJ Atlas,Asia,Southern Asia,Islamic Republic of Pakistan
PAK,2022,EJ Events,0.9502588022882843,0.0049223778871639,%,EJ Atlas,Asia,Southern Asia,Islamic Republic of Pakistan
PAN,2007,EJ Events,0.9001145641912771,0.0099091659785301,%,EJ Atlas,America,Central America,Republic of Panama
PAN,2012,EJ Events,0.9315718071721057,0.0067778936392075,%,EJ Atlas,America,Central America,Republic of Panama
PAN,2017,EJ Events,0.9452319080369255,0.0054211843202668,%,EJ Atlas,America,Central America,Republic of Panama
PAN,2022,EJ Events,0.9502588022882843,0.0049223778871639,%,EJ Atlas,America,Central America,Republic of Panama
PER,2007,EJ Events,0.6870168090469171,0.0313790255986787,%,EJ Atlas,America,South America,Republic of Peru
PER,2012,EJ Events,0.6777266004006385,0.0323253388946819,%,EJ Atlas,America,South America,Republic of Peru
PER,2017,EJ Events,0.708529991144153,0.0291909924937447,%,EJ Atlas,America,South America,Republic of Peru
PER,2022,EJ Events,0.7200652807691378,0.0280196895115486,%,EJ Atlas,America,South America,Republic of Peru
PHL,2007,EJ Events,0.6951305186297498,0.0305532617671346,%,EJ Atlas,Asia,South-eastern Asia,Republic of the Philippines
PHL,2012,EJ Events,0.7341610966263592,0.0265901981230448,%,EJ Atlas,Asia,South-eastern Asia,Republic of the Philippines
PHL,2017,EJ Events,0.7208510539312354,0.0279399499582985,%,EJ Atlas,Asia,South-eastern Asia,Republic of the Philippines
PHL,2022,EJ Events,0.7350007289190091,0.0265051117001135,%,EJ Atlas,Asia,South-eastern Asia,Republic of the Philippines
PLW,2007,EJ Events,0.9829626872572553,0.0016832878104553924,%,Estimated,Oceania,Micronesia,Republic of Palau
PLW,2012,EJ Events,0.9827481730841292,0.001704499879682304,%,Estimated,Oceania,Micronesia,Republic of Palau
PLW,2017,EJ Events,0.9852255914828539,0.0014595496246872,%,Estimated,Oceania,Micronesia,Republic of Palau
PLW,2022,EJ Events,0.9837852114505939,0.0016019573005562654,%,Estimated,Oceania,Micronesia,Republic of Palau
PNG,2007,EJ Events,0.9416138679195556,0.0057803468208092,%,EJ Atlas,Oceania,Melanesia,Independent State of Papua New Guinea
PNG,2012,EJ Events,0.9525774463683784,0.0046923879040667,%,EJ Atlas,Oceania,Melanesia,Independent State of Papua New Guinea
PNG,2017,EJ Events,0.9620521126031615,0.0037531276063386,%,EJ Atlas,Oceania,Melanesia,Independent State of Papua New Guinea
PNG,2022,EJ Events,0.9655377884014673,0.0034078000757288,%,EJ Atlas,Oceania,Melanesia,Independent State of Papua New Guinea
POL,2007,EJ Events,0.9916384924079643,0.0008257638315441,%,EJ Atlas,Europe,Eastern Europe,Republic of Poland
POL,2012,EJ Events,0.973626733677478,0.0026068821689259,%,EJ Atlas,Europe,Eastern Europe,Republic of Poland
POL,2017,EJ Events,0.9704726998483054,0.0029190992493744,%,EJ Atlas,Europe,Eastern Europe,Republic of Poland
POL,2022,EJ Events,0.9197697924471591,0.007951533510034,%,EJ Atlas,Europe,Eastern Europe,Republic of Poland
PRI,2007,EJ Events,0.9749361541268231,0.0024772914946325,%,EJ Atlas,America,Caribbean,Puerto Rico
PRI,2012,EJ Events,0.9841678021339545,0.0015641293013555,%,EJ Atlas,America,Caribbean,Puerto Rico
PRI,2017,EJ Events,0.9831167196374934,0.0016680567139282,%,EJ Atlas,America,Caribbean,Puerto Rico
PRI,2022,EJ Events,0.9846689855374344,0.001514577811435,%,EJ Atlas,America,Caribbean,Puerto Rico
PRK,2007,EJ Events,0.9312230927007688,0.006812551610239425,%,Estimated,Asia,Eastern Asia,Democratic People's Republic of Korea
PRK,2012,EJ Events,0.9053758632419362,0.009384775808133424,%,Estimated,Asia,Eastern Asia,Democratic People's Republic of Korea
PRK,2017,EJ Events,0.8876245436666927,0.011155129274395301,%,Estimated,Asia,Eastern Asia,Democratic People's Republic of Korea
PRK,2022,EJ Events,0.8874754528904247,0.011170011359333525,%,Estimated,Asia,Eastern Asia,Democratic People's Republic of Korea
PRT,2007,EJ Events,0.9333003952554917,0.0066061106523534,%,EJ Atlas,Europe,Southern Europe,Portuguese Republic
PRT,2012,EJ Events,0.9578356691039384,0.0041710114702815,%,EJ Atlas,Europe,Southern Europe,Portuguese Republic
PRT,2017,EJ Events,0.9578444423982817,0.0041701417848206,%,EJ Atlas,Europe,Southern Europe,Portuguese Republic
PRT,2022,EJ Events,0.9540763888692142,0.0045437334343051,%,EJ Atlas,Europe,Southern Europe,Portuguese Republic
PRY,2007,EJ Events,0.9832838809054443,0.0016515276630883,%,EJ Atlas,America,South America,Republic of Paraguay
PRY,2012,EJ Events,0.9841678021339545,0.0015641293013555,%,EJ Atlas,America,South America,Republic of Paraguay
PRY,2017,EJ Events,0.9831167196374934,0.0016680567139282,%,EJ Atlas,America,South America,Republic of Paraguay
PRY,2022,EJ Events,0.9808398545628649,0.0018932222642938,%,EJ Atlas,America,South America,Republic of Paraguay
PSE,2007,EJ Events,0.9084008353057558,0.0090834021469859,%,EJ Atlas,Asia,Western Asia,State of Palestine
PSE,2012,EJ Events,0.9368191348587748,0.0062565172054223,%,EJ Atlas,Asia,Western Asia,State of Palestine
PSE,2017,EJ Events,0.9452319080369255,0.0054211843202668,%,EJ Atlas,Asia,Western Asia,State of Palestine
PSE,2022,EJ Events,0.942627942513047,0.0056796667928814,%,EJ Atlas,Asia,Western Asia,State of Palestine
PYF,2007,EJ Events,0.9916384924079643,0.0008257638315441,%,Estimated,Oceania,Polynesia,French Polynesia
PYF,2012,EJ Events,0.99471985087206,0.0005213764337851,%,Estimated,Oceania,Polynesia,French Polynesia
PYF,2017,EJ Events,0.9957765411635009,0.000417014178482,%,Estimated,Oceania,Polynesia,French Polynesia
PYF,2022,EJ Events,0.992331592463018,0.0007572889057175,%,Estimated,Oceania,Polynesia,French Polynesia
QAT,2007,EJ Events,0.9649279538667258,0.0034682080924854863,%,Estimated,Asia,Western Asia,State of Qatar
QAT,2012,EJ Events,0.9743291304238829,0.0025373653110878605,%,Estimated,Asia,Western Asia,State of Qatar
QAT,2017,EJ Events,0.9738428956284073,0.0025854879065887798,%,Estimated,Asia,Western Asia,State of Qatar
QAT,2022,EJ Events,0.9742061210389478,0.0025495393159156265,%,Estimated,Asia,Western Asia,State of Qatar
ROU,2007,EJ Events,0.9665953007345498,0.0033030553261767,%,EJ Atlas,Europe,Eastern Europe,Romania
ROU,2012,EJ Events,0.9525774463683784,0.0046923879040667,%,EJ Atlas,Europe,Eastern Europe,Romania
ROU,2017,EJ Events,0.9452319080369255,0.0054211843202668,%,EJ Atlas,Europe,Eastern Europe,Romania
ROU,2022,EJ Events,0.9502588022882843,0.0049223778871639,%,EJ Atlas,Europe,Eastern Europe,Romania
RUS,2007,EJ Events,0.8752963422077318,0.0123864574731626,%,EJ Atlas,Europe,Eastern Europe,Russian Federation
RUS,2012,EJ Events,0.8949164241375749,0.0104275286757038,%,EJ Atlas,Europe,Eastern Europe,Russian Federation
RUS,2017,EJ Events,0.8573811475156558,0.0141784820683903,%,EJ Atlas,Europe,Eastern Europe,Russian Federation
RUS,2022,EJ Events,0.7799396530709044,0.0219613782658084,%,EJ Atlas,Europe,Eastern Europe,Russian Federation
RWA,2007,EJ Events,0.9916384924079643,0.0008257638315441,%,EJ Atlas,Africa,Eastern Africa,Republic of Rwanda
RWA,2012,EJ Events,0.99471985087206,0.0005213764337851,%,EJ Atlas,Africa,Eastern Africa,Republic of Rwanda
RWA,2017,EJ Events,0.9957765411635009,0.000417014178482,%,EJ Atlas,Africa,Eastern Africa,Republic of Rwanda
RWA,2022,EJ Events,0.9961650706062528,0.0003786444528587,%,EJ Atlas,Africa,Eastern Africa,Republic of Rwanda
SAU,2007,EJ Events,0.9916384924079643,0.0008257638315441,%,EJ Atlas,Asia,Western Asia,Kingdom of Saudi Arabia
SAU,2012,EJ Events,0.99471985087206,0.0005213764337851,%,EJ Atlas,Asia,Western Asia,Kingdom of Saudi Arabia
SAU,2017,EJ Events,0.9915548424682641,0.0008340283569641,%,EJ Atlas,Asia,Western Asia,Kingdom of Saudi Arabia
SAU,2022,EJ Events,0.992331592463018,0.0007572889057175,%,EJ Atlas,Asia,Western Asia,Kingdom of Saudi Arabia
SDN,2007,EJ Events,0.9665953007345498,0.0033030553261767,%,EJ Atlas,Africa,Northern Africa,Republic of the Sudan
SDN,2012,EJ Events,0.973626733677478,0.0026068821689259,%,EJ Atlas,Africa,Northern Africa,Republic of the Sudan
SDN,2017,EJ Events,0.9746856197978216,0.0025020850708924,%,EJ Atlas,Africa,Northern Africa,Republic of the Sudan
SDN,2022,EJ Events,0.977012170454372,0.0022718667171525,%,EJ Atlas,Africa,Northern Africa,Republic of the Sudan
SEN,2007,EJ Events,0.9916384924079643,0.0008257638315441,%,EJ Atlas,Africa,Western Africa,Republic of Senegal
SEN,2012,EJ Events,0.973626733677478,0.0026068821689259,%,EJ Atlas,Africa,Western Africa,Republic of Senegal
SEN,2017,EJ Events,0.9620521126031615,0.0037531276063386,%,EJ Atlas,Africa,Western Africa,Republic of Senegal
SEN,2022,EJ Events,0.9655377884014673,0.0034078000757288,%,EJ Atlas,Africa,Western Africa,Republic of Senegal
SGP,2007,EJ Events,0.8716247343847893,0.01275346362051561,%,Estimated,Asia,South-eastern Asia,Republic of Singapore
SGP,2012,EJ Events,0.8798273859602467,0.011933727262194355,%,Estimated,Asia,South-eastern Asia,Republic of Singapore
SGP,2017,EJ Events,0.875446802395519,0.012371420628301311,%,Estimated,Asia,South-eastern Asia,Republic of Singapore
SGP,2022,EJ Events,0.8771545494274705,0.012200765703226833,%,Estimated,Asia,South-eastern Asia,Republic of Singapore
SLB,2007,EJ Events,1.0,0.0,%,EJ Atlas,Oceania,Melanesia,Solomon Islands
SLB,2012,EJ Events,1.0,0.0,%,EJ Atlas,Oceania,Melanesia,Solomon Islands
SLB,2017,EJ Events,1.0,0.0,%,EJ Atlas,Oceania,Melanesia,Solomon Islands
SLB,2022,EJ Events,0.9961650706062528,0.0003786444528587,%,EJ Atlas,Oceania,Melanesia,Solomon Islands
SLE,2007,EJ Events,0.9916384924079643,0.0008257638315441,%,EJ Atlas,Africa,Western Africa,Republic of Sierra Leone
SLE,2012,EJ Events,0.9683603099183065,0.0031282586027111,%,EJ Atlas,Africa,Western Africa,Republic of Sierra Leone
SLE,2017,EJ Events,0.9746856197978216,0.0025020850708924,%,EJ Atlas,Africa,Western Africa,Republic of Sierra Leone
SLE,2022,EJ Events,0.977012170454372,0.0022718667171525,%,EJ Atlas,Africa,Western Africa,Republic of Sierra Leone
SLV,2007,EJ Events,1.0,0.0,%,EJ Atlas,America,Central America,Republic of El Salvador
SLV,2012,EJ Events,0.9894424525382657,0.0010427528675703,%,EJ Atlas,America,Central America,Republic of El Salvador
SLV,2017,EJ Events,0.9831167196374934,0.0016680567139282,%,EJ Atlas,America,Central America,Republic of El Salvador
SLV,2022,EJ Events,0.9846689855374344,0.001514577811435,%,EJ Atlas,America,Central America,Republic of El Salvador
SMR,2007,EJ Events,0.9364970773712623,0.006288509178682531,%,Estimated,Europe,Southern Europe,Republic of San Marino
SMR,2012,EJ Events,0.9436851287756858,0.005574717253549315,%,Estimated,Europe,Southern Europe,Republic of San Marino
SMR,2017,EJ Events,0.9484643944618909,0.005100404182972939,%,Estimated,Europe,Southern Europe,Republic of San Marino
SMR,2022,EJ Events,0.947910233130924,0.005155389858153907,%,Estimated,Europe,Southern Europe,Republic of San Marino
SOM,2007,EJ Events,0.9749361541268231,0.0024772914946325,%,EJ Atlas,Africa,Eastern Africa,Federal Republic of Somalia
SOM,2012,EJ Events,0.9841678021339545,0.0015641293013555,%,EJ Atlas,Africa,Eastern Africa,Federal Republic of Somalia
SOM,2017,EJ Events,0.9873349024478105,0.0012510425354462,%,EJ Atlas,Africa,Eastern Africa,Federal Republic of Somalia
SOM,2022,EJ Events,0.9884995644723238,0.0011359333585762,%,EJ Atlas,Africa,Eastern Africa,Federal Republic of Somalia
SRB,2007,EJ Events,0.9166938901058971,0.0082576383154417,%,EJ Atlas,Europe,Southern Europe,Republic of Serbia
SRB,2012,EJ Events,0.9315718071721057,0.0067778936392075,%,EJ Atlas,Europe,Southern Europe,Republic of Serbia
