Region,Year,Indicator,Normalized,Value,Unit,Source,Continent,UN_Region,Official_Name
GTM,2012,Basel,0.0,0.0,,Estimated,America,Central America,Republic of Guatemala
GTM,2017,Basel,0.0,0.0,,Estimated,America,Central America,Republic of Guatemala
GTM,2022,Basel,0.0,0.0,,Estimated,America,Central America,Republic of Guatemala
GUM,2007,Basel,0.0,0.0,,Estimated,Oceania,Micronesia,Guam
GUM,2012,Basel,0.0,0.0,,Estimated,Oceania,Micronesia,Guam
GUM,2017,Basel,0.0,0.0,,Estimated,Oceania,Micronesia,Guam
GUM,2022,Basel,0.0,0.0,,Estimated,Oceania,Micronesia,Guam
GUY,2007,Basel,0.0,0.0,,Estimated,America,South America,Co-operative Republic of Guyana
GUY,2012,Basel,0.0,0.0,,Estimated,America,South America,Co-operative Republic of Guyana
GUY,2017,Basel,0.0,0.0,,Estimated,America,South America,Co-operative Republic of Guyana
GUY,2022,Basel,0.0,0.0,,Estimated,America,South America,Co-operative Republic of Guyana
HKG,2007,Basel,0.0,0.0,,Estimated,Asia,Eastern Asia,Hong Kong SAR
HKG,2012,Basel,0.0,0.0,,Estimated,Asia,Eastern Asia,Hong Kong SAR
HKG,2017,Basel,0.0,0.0,,Estimated,Asia,Eastern Asia,Hong Kong SAR
HKG,2022,Basel,0.0,0.0,,Estimated,Asia,Eastern Asia,Hong Kong SAR
HND,2007,Basel,0.0,0.0,,Estimated,America,Central America,Republic of Honduras
HND,2012,Basel,0.0,0.0,,Estimated,America,Central America,Republic of Honduras
HND,2017,Basel,0.0,0.0,,Estimated,America,Central America,Republic of Honduras
HND,2022,Basel,0.0,0.0,,Estimated,America,Central America,Republic of Honduras
HRV,2007,Basel,1.0,100.0,,Estimated,Europe,Southern Europe,Republic of Croatia
HRV,2012,Basel,1.0,100.0,,Estimated,Europe,Southern Europe,Republic of Croatia
HRV,2017,Basel,1.0,100.0,,xx,Europe,Southern Europe,Republic of Croatia
HRV,2022,Basel,1.0,100.0,,xx,Europe,Southern Europe,Republic of Croatia
HTI,2007,Basel,0.0,0.0,,Estimated,America,Caribbean,Republic of Haiti
HTI,2012,Basel,0.0,0.0,,Estimated,America,Caribbean,Republic of Haiti
HTI,2017,Basel,0.0,0.0,,Estimated,America,Caribbean,Republic of Haiti
HTI,2022,Basel,0.0,0.0,,Estimated,America,Caribbean,Republic of Haiti
HUN,2007,Basel,1.0,100.0,,Estimated,Europe,Eastern Europe,Republic of Hungary
HUN,2012,Basel,1.0,100.0,,Estimated,Europe,Eastern Europe,Republic of Hungary
HUN,2017,Basel,1.0,100.0,,xx,Europe,Eastern Europe,Republic of Hungary
HUN,2022,Basel,1.0,100.0,,xx,Europe,Eastern Europe,Republic of Hungary
IDN,2007,Basel,0.0,0.0,,Estimated,Asia,South-eastern Asia,Republic of Indonesia
IDN,2012,Basel,0.0,0.0,,Estimated,Asia,South-eastern Asia,Republic of Indonesia
IDN,2017,Basel,0.0,0.0,,Estimated,Asia,South-eastern Asia,Republic of Indonesia
IDN,2022,Basel,0.0,0.0,,Estimated,Asia,South-eastern Asia,Republic of Indonesia
IMN,2007,Basel,0.0,0.0,,Estimated,Europe,Northern Europe,Isle of Man
IMN,2012,Basel,0.0,0.0,,Estimated,Europe,Northern Europe,Isle of Man
IMN,2017,Basel,0.0,0.0,,Estimated,Europe,Northern Europe,Isle of Man
IMN,2022,Basel,0.0,0.0,,Estimated,Europe,Northern Europe,Isle of Man
IND,2007,Basel,0.0,0.0,,Estimated,Asia,Southern Asia,Republic of India
IND,2012,Basel,0.0,0.0,,Estimated,Asia,Southern Asia,Republic of India
IND,2017,Basel,0.0,0.0,,Estimated,Asia,Southern Asia,Republic of India
IND,2022,Basel,0.0,0.0,,Estimated,Asia,Southern Asia,Republic of India
IRL,2007,Basel,0.89998,89.998,,Estimated,Europe,Northern Europe,Ireland
IRL,2012,Basel,0.89998,89.998,,Estimated,Europe,Northern Europe,Ireland
IRL,2017,Basel,0.89998,89.998,,xx,Europe,Northern Europe,Ireland
IRL,2022,Basel,1.0,100.0,,xx,Europe,Northern Europe,Ireland
IRN,2007,Basel,0.0,0.0,,Estimated,Asia,Southern Asia,Islamic Republic of Iran
IRN,2012,Basel,0.0,0.0,,Estimated,Asia,Southern Asia,Islamic Republic of Iran
IRN,2017,Basel,0.0,0.0,,Estimated,Asia,Southern Asia,Islamic Republic of Iran
IRN,2022,Basel,0.0,0.0,,Estimated,Asia,Southern Asia,Islamic Republic of Iran
IRQ,2007,Basel,0.0,0.0,,Estimated,Asia,Western Asia,Republic of Iraq
IRQ,2012,Basel,0.0,0.0,,Estimated,Asia,Western Asia,Republic of Iraq
IRQ,2017,Basel,0.0,0.0,,Estimated,Asia,Western Asia,Republic of Iraq
IRQ,2022,Basel,0.0,0.0,,Estimated,Asia,Western Asia,Republic of Iraq
ISL,2007,Basel,0.51998,51.998,,Estimated,Europe,Northern Europe,Republic of Iceland
ISL,2012,Basel,0.51998,51.998,,Estimated,Europe,Northern Europe,Republic of Iceland
ISL,2017,Basel,0.51998,51.998,,xx,Europe,Northern Europe,Republic of Iceland
ISL,2022,Basel,0.8,80.0,,xx,Europe,Northern Europe,Republic of Iceland
ISR,2007,Basel,0.62,62.0,,Estimated,Asia,Western Asia,State of Israel
ISR,2012,Basel,0.62,62.0,,Estimated,Asia,Western Asia,State of Israel
ISR,2017,Basel,0.62,62.0,,xx,Asia,Western Asia,State of Israel
ISR,2022,Basel,0.8,80.0,,xx,Asia,Western Asia,State of Israel
ITA,2007,Basel,0.89998,89.998,,Estimated,Europe,Southern Europe,Italian Republic
ITA,2012,Basel,0.89998,89.998,,Estimated,Europe,Southern Europe,Italian Republic
ITA,2017,Basel,0.89998,89.998,,xx,Europe,Southern Europe,Italian Republic
ITA,2022,Basel,1.0,100.0,,xx,Europe,Southern Europe,Italian Republic
JAM,2007,Basel,0.0,0.0,,Estimated,America,Caribbean,Jamaica
JAM,2012,Basel,0.0,0.0,,Estimated,America,Caribbean,Jamaica
JAM,2017,Basel,0.0,0.0,,Estimated,America,Caribbean,Jamaica
JAM,2022,Basel,0.0,0.0,,Estimated,America,Caribbean,Jamaica
JOR,2007,Basel,0.0,0.0,,Estimated,Asia,Western Asia,Hashemite Kingdom of Jordan
JOR,2012,Basel,0.0,0.0,,Estimated,Asia,Western Asia,Hashemite Kingdom of Jordan
JOR,2017,Basel,0.0,0.0,,Estimated,Asia,Western Asia,Hashemite Kingdom of Jordan
JOR,2022,Basel,0.0,0.0,,Estimated,Asia,Western Asia,Hashemite Kingdom of Jordan
JPN,2007,Basel,0.0,0.0,,Estimated,Asia,Eastern Asia,Japan
JPN,2012,Basel,0.0,0.0,,Estimated,Asia,Eastern Asia,Japan
JPN,2017,Basel,0.0,0.0,,Estimated,Asia,Eastern Asia,Japan
JPN,2022,Basel,0.0,0.0,,Estimated,Asia,Eastern Asia,Japan
KAZ,2007,Basel,0.43998,43.998,,Estimated,Asia,Central Asia,Republic of Kazakhstan
KAZ,2012,Basel,0.43998,43.998,,Estimated,Asia,Central Asia,Republic of Kazakhstan
KAZ,2017,Basel,0.43998,43.998,,xx,Asia,Central Asia,Republic of Kazakhstan
KAZ,2022,Basel,0.6,60.0,,xx,Asia,Central Asia,Republic of Kazakhstan
KEN,2007,Basel,0.0,0.0,,Estimated,Africa,Eastern Africa,Republic of Kenya
KEN,2012,Basel,0.0,0.0,,Estimated,Africa,Eastern Africa,Republic of Kenya
KEN,2017,Basel,0.0,0.0,,Estimated,Africa,Eastern Africa,Republic of Kenya
KEN,2022,Basel,0.0,0.0,,Estimated,Africa,Eastern Africa,Republic of Kenya
KGZ,2007,Basel,1.0,100.0,,Estimated,Asia,Central Asia,Kyrgyz Republic
KGZ,2012,Basel,1.0,100.0,,Estimated,Asia,Central Asia,Kyrgyz Republic
KGZ,2017,Basel,1.0,100.0,,xx,Asia,Central Asia,Kyrgyz Republic
KGZ,2022,Basel,1.0,100.0,,xx,Asia,Central Asia,Kyrgyz Republic
KHM,2007,Basel,0.0,0.0,,Estimated,Asia,South-eastern Asia,Kingdom of Cambodia
KHM,2012,Basel,0.0,0.0,,Estimated,Asia,South-eastern Asia,Kingdom of Cambodia
KHM,2017,Basel,0.0,0.0,,Estimated,Asia,South-eastern Asia,Kingdom of Cambodia
KHM,2022,Basel,0.0,0.0,,Estimated,Asia,South-eastern Asia,Kingdom of Cambodia
KIR,2007,Basel,0.0,0.0,,Estimated,Oceania,Micronesia,Republic of Kiribati
KIR,2012,Basel,0.0,0.0,,Estimated,Oceania,Micronesia,Republic of Kiribati
KIR,2017,Basel,0.0,0.0,,Estimated,Oceania,Micronesia,Republic of Kiribati
KIR,2022,Basel,0.0,0.0,,Estimated,Oceania,Micronesia,Republic of Kiribati
KNA,2007,Basel,0.0,0.0,,Estimated,America,Caribbean,Saint Kitts and Nevis
KNA,2012,Basel,0.0,0.0,,Estimated,America,Caribbean,Saint Kitts and Nevis
KNA,2017,Basel,0.0,0.0,,Estimated,America,Caribbean,Saint Kitts and Nevis
KNA,2022,Basel,0.0,0.0,,Estimated,America,Caribbean,Saint Kitts and Nevis
KOR,2007,Basel,0.0,0.0,,Estimated,Asia,Eastern Asia,Republic of Korea
KOR,2012,Basel,0.0,0.0,,Estimated,Asia,Eastern Asia,Republic of Korea
KOR,2017,Basel,0.0,0.0,,Estimated,Asia,Eastern Asia,Republic of Korea
KOR,2022,Basel,0.0,0.0,,Estimated,Asia,Eastern Asia,Republic of Korea
KWT,2007,Basel,0.0,0.0,,Estimated,Asia,Western Asia,State of Kuwait
KWT,2012,Basel,0.0,0.0,,Estimated,Asia,Western Asia,State of Kuwait
KWT,2017,Basel,0.0,0.0,,Estimated,Asia,Western Asia,State of Kuwait
KWT,2022,Basel,0.0,0.0,,Estimated,Asia,Western Asia,State of Kuwait
LAO,2007,Basel,0.0,0.0,,Estimated,Asia,South-eastern Asia,Lao People's Democratic Republic
LAO,2012,Basel,0.0,0.0,,Estimated,Asia,South-eastern Asia,Lao People's Democratic Republic
LAO,2017,Basel,0.0,0.0,,Estimated,Asia,South-eastern Asia,Lao People's Democratic Republic
LAO,2022,Basel,0.0,0.0,,Estimated,Asia,South-eastern Asia,Lao People's Democratic Republic
LBN,2007,Basel,0.0,0.0,,Estimated,Asia,Western Asia,Lebanese Republic
LBN,2012,Basel,0.0,0.0,,Estimated,Asia,Western Asia,Lebanese Republic
LBN,2017,Basel,0.0,0.0,,Estimated,Asia,Western Asia,Lebanese Republic
LBN,2022,Basel,0.0,0.0,,Estimated,Asia,Western Asia,Lebanese Republic
LBR,2007,Basel,0.0,0.0,,Estimated,Africa,Western Africa,Republic of Liberia
LBR,2012,Basel,0.0,0.0,,Estimated,Africa,Western Africa,Republic of Liberia
LBR,2017,Basel,0.0,0.0,,Estimated,Africa,Western Africa,Republic of Liberia
LBR,2022,Basel,0.0,0.0,,Estimated,Africa,Western Africa,Republic of Liberia
LBY,2007,Basel,0.0,0.0,,Estimated,Africa,Northern Africa,State of Libya
LBY,2012,Basel,0.0,0.0,,Estimated,Africa,Northern Africa,State of Libya
LBY,2017,Basel,0.0,0.0,,Estimated,Africa,Northern Africa,State of Libya
LBY,2022,Basel,0.0,0.0,,Estimated,Africa,Northern Africa,State of Libya
LCA,2007,Basel,0.0,0.0,,Estimated,America,Caribbean,Saint Lucia
LCA,2012,Basel,0.0,0.0,,Estimated,America,Caribbean,Saint Lucia
LCA,2017,Basel,0.0,0.0,,Estimated,America,Caribbean,Saint Lucia
LCA,2022,Basel,0.0,0.0,,Estimated,America,Caribbean,Saint Lucia
LIE,2007,Basel,0.38,38.0,,Estimated,Europe,Western Europe,Principality of Liechtenstein
LIE,2012,Basel,0.38,38.0,,Estimated,Europe,Western Europe,Principality of Liechtenstein
LIE,2017,Basel,0.38,38.0,,xx,Europe,Western Europe,Principality of Liechtenstein
LIE,2022,Basel,0.2,20.0,,xx,Europe,Western Europe,Principality of Liechtenstein
LKA,2007,Basel,0.0,0.0,,Estimated,Asia,Southern Asia,Democratic Socialist Republic of Sri Lanka
LKA,2012,Basel,0.0,0.0,,Estimated,Asia,Southern Asia,Democratic Socialist Republic of Sri Lanka
LKA,2017,Basel,0.0,0.0,,Estimated,Asia,Southern Asia,Democratic Socialist Republic of Sri Lanka
LKA,2022,Basel,0.0,0.0,,Estimated,Asia,Southern Asia,Democratic Socialist Republic of Sri Lanka
LSO,2007,Basel,0.0,0.0,,Estimated,Africa,Southern Africa,Kingdom of Lesotho
LSO,2012,Basel,0.0,0.0,,Estimated,Africa,Southern Africa,Kingdom of Lesotho
LSO,2017,Basel,0.0,0.0,,Estimated,Africa,Southern Africa,Kingdom of Lesotho
LSO,2022,Basel,0.0,0.0,,Estimated,Africa,Southern Africa,Kingdom of Lesotho
LTU,2007,Basel,1.0,100.0,,Estimated,Europe,Northern Europe,Republic of Lithuania
LTU,2012,Basel,1.0,100.0,,Estimated,Europe,Northern Europe,Republic of Lithuania
LTU,2017,Basel,1.0,100.0,,xx,Europe,Northern Europe,Republic of Lithuania
LTU,2022,Basel,1.0,100.0,,xx,Europe,Northern Europe,Republic of Lithuania
LUX,2007,Basel,0.7399800000000001,73.998,,Estimated,Europe,Western Europe,Grand Duchy of Luxembourg
LUX,2012,Basel,0.7399800000000001,73.998,,Estimated,Europe,Western Europe,Grand Duchy of Luxembourg
LUX,2017,Basel,0.7399800000000001,73.998,,xx,Europe,Western Europe,Grand Duchy of Luxembourg
LUX,2022,Basel,0.6,60.0,,xx,Europe,Western Europe,Grand Duchy of Luxembourg
LVA,2007,Basel,1.0,100.0,,Estimated,Europe,Northern Europe,Republic of Latvia
LVA,2012,Basel,1.0,100.0,,Estimated,Europe,Northern Europe,Republic of Latvia
LVA,2017,Basel,1.0,100.0,,xx,Europe,Northern Europe,Republic of Latvia
LVA,2022,Basel,1.0,100.0,,xx,Europe,Northern Europe,Republic of Latvia
MAC,2007,Basel,0.0,0.0,,Estimated,Asia,Eastern Asia,Macau SAR
MAC,2012,Basel,0.0,0.0,,Estimated,Asia,Eastern Asia,Macau SAR
MAC,2017,Basel,0.0,0.0,,Estimated,Asia,Eastern Asia,Macau SAR
MAC,2022,Basel,0.0,0.0,,Estimated,Asia,Eastern Asia,Macau SAR
MAF,2007,Basel,0.0,0.0,,Estimated,America,Caribbean,Saint-Martin (French part)
MAF,2012,Basel,0.0,0.0,,Estimated,America,Caribbean,Saint-Martin (French part)
MAF,2017,Basel,0.0,0.0,,Estimated,America,Caribbean,Saint-Martin (French part)
MAF,2022,Basel,0.0,0.0,,Estimated,America,Caribbean,Saint-Martin (French part)
MAR,2007,Basel,0.0,0.0,,Estimated,Africa,Northern Africa,Kingdom of Morocco
MAR,2012,Basel,0.0,0.0,,Estimated,Africa,Northern Africa,Kingdom of Morocco
MAR,2017,Basel,0.0,0.0,,Estimated,Africa,Northern Africa,Kingdom of Morocco
MAR,2022,Basel,0.0,0.0,,Estimated,Africa,Northern Africa,Kingdom of Morocco
MCO,2007,Basel,0.18002,18.002000000000002,,Estimated,Europe,Western Europe,Principality of Monaco
MCO,2012,Basel,0.18002,18.002000000000002,,Estimated,Europe,Western Europe,Principality of Monaco
MCO,2017,Basel,0.18002,18.002000000000002,,xx,Europe,Western Europe,Principality of Monaco
MCO,2022,Basel,0.2,20.0,,xx,Europe,Western Europe,Principality of Monaco
MDA,2007,Basel,0.35997999999999997,35.998,,Estimated,Europe,Eastern Europe,Republic of Moldova
MDA,2012,Basel,0.35997999999999997,35.998,,Estimated,Europe,Eastern Europe,Republic of Moldova
MDA,2017,Basel,0.35997999999999997,35.998,,xx,Europe,Eastern Europe,Republic of Moldova
MDA,2022,Basel,0.4,40.0,,xx,Europe,Eastern Europe,Republic of Moldova
MDG,2007,Basel,0.0,0.0,,Estimated,Africa,Eastern Africa,Republic of Madagascar
MDG,2012,Basel,0.0,0.0,,Estimated,Africa,Eastern Africa,Republic of Madagascar
MDG,2017,Basel,0.0,0.0,,Estimated,Africa,Eastern Africa,Republic of Madagascar
MDG,2022,Basel,0.0,0.0,,Estimated,Africa,Eastern Africa,Republic of Madagascar
MDV,2007,Basel,0.0,0.0,,Estimated,Asia,Southern Asia,Republic of Maldives
MDV,2012,Basel,0.0,0.0,,Estimated,Asia,Southern Asia,Republic of Maldives
MDV,2017,Basel,0.0,0.0,,Estimated,Asia,Southern Asia,Republic of Maldives
MDV,2022,Basel,0.0,0.0,,Estimated,Asia,Southern Asia,Republic of Maldives
MEX,2007,Basel,0.0,0.0,,Estimated,America,Central America,United Mexican States
MEX,2012,Basel,0.0,0.0,,Estimated,America,Central America,United Mexican States
MEX,2017,Basel,0.0,0.0,,Estimated,America,Central America,United Mexican States
MEX,2022,Basel,0.0,0.0,,Estimated,America,Central America,United Mexican States
MHL,2007,Basel,0.0,0.0,,Estimated,Oceania,Micronesia,Republic of the Marshall Islands
MHL,2012,Basel,0.0,0.0,,Estimated,Oceania,Micronesia,Republic of the Marshall Islands
MHL,2017,Basel,0.0,0.0,,Estimated,Oceania,Micronesia,Republic of the Marshall Islands
MHL,2022,Basel,0.0,0.0,,Estimated,Oceania,Micronesia,Republic of the Marshall Islands
MKD,2007,Basel,0.18002,18.002000000000002,,Estimated,Europe,Southern Europe,Republic of North Macedonia
MKD,2012,Basel,0.18002,18.002000000000002,,Estimated,Europe,Southern Europe,Republic of North Macedonia
MKD,2017,Basel,0.18002,18.002000000000002,,xx,Europe,Southern Europe,Republic of North Macedonia
MKD,2022,Basel,0.2,20.0,,xx,Europe,Southern Europe,Republic of North Macedonia
MLI,2007,Basel,0.0,0.0,,Estimated,Africa,Western Africa,Republic of Mali
MLI,2012,Basel,0.0,0.0,,Estimated,Africa,Western Africa,Republic of Mali
MLI,2017,Basel,0.0,0.0,,Estimated,Africa,Western Africa,Republic of Mali
MLI,2022,Basel,0.0,0.0,,Estimated,Africa,Western Africa,Republic of Mali
MLT,2007,Basel,0.92,92.0,,Estimated,Europe,Southern Europe,Republic of Malta
MLT,2012,Basel,0.92,92.0,,Estimated,Europe,Southern Europe,Republic of Malta
MLT,2017,Basel,0.92,92.0,,xx,Europe,Southern Europe,Republic of Malta
MLT,2022,Basel,0.8,80.0,,xx,Europe,Southern Europe,Republic of Malta
MMR,2007,Basel,0.0,0.0,,Estimated,Asia,South-eastern Asia,Republic of the Union of Myanmar
MMR,2012,Basel,0.0,0.0,,Estimated,Asia,South-eastern Asia,Republic of the Union of Myanmar
MMR,2017,Basel,0.0,0.0,,Estimated,Asia,South-eastern Asia,Republic of the Union of Myanmar
MMR,2022,Basel,0.0,0.0,,Estimated,Asia,South-eastern Asia,Republic of the Union of Myanmar
MNE,2007,Basel,1.0,100.0,,Estimated,Europe,Southern Europe,Montenegro
MNE,2012,Basel,1.0,100.0,,Estimated,Europe,Southern Europe,Montenegro
MNE,2017,Basel,1.0,100.0,,xx,Europe,Southern Europe,Montenegro
MNE,2022,Basel,1.0,100.0,,xx,Europe,Southern Europe,Montenegro
MNG,2007,Basel,0.0,0.0,,Estimated,Asia,Eastern Asia,Mongolia
MNG,2012,Basel,0.0,0.0,,Estimated,Asia,Eastern Asia,Mongolia
MNG,2017,Basel,0.0,0.0,,Estimated,Asia,Eastern Asia,Mongolia
MNG,2022,Basel,0.0,0.0,,Estimated,Asia,Eastern Asia,Mongolia
MNP,2007,Basel,0.0,0.0,,Estimated,Oceania,Micronesia,Northern Mariana Islands
MNP,2012,Basel,0.0,0.0,,Estimated,Oceania,Micronesia,Northern Mariana Islands
MNP,2017,Basel,0.0,0.0,,Estimated,Oceania,Micronesia,Northern Mariana Islands
MNP,2022,Basel,0.0,0.0,,Estimated,Oceania,Micronesia,Northern Mariana Islands
MOZ,2007,Basel,0.0,0.0,,Estimated,Africa,Eastern Africa,Republic of Mozambique
MOZ,2012,Basel,0.0,0.0,,Estimated,Africa,Eastern Africa,Republic of Mozambique
MOZ,2017,Basel,0.0,0.0,,Estimated,Africa,Eastern Africa,Republic of Mozambique
MOZ,2022,Basel,0.0,0.0,,Estimated,Africa,Eastern Africa,Republic of Mozambique
MRT,2007,Basel,0.0,0.0,,Estimated,Africa,Western Africa,Islamic Republic of Mauritania
MRT,2012,Basel,0.0,0.0,,Estimated,Africa,Western Africa,Islamic Republic of Mauritania
MRT,2017,Basel,0.0,0.0,,Estimated,Africa,Western Africa,Islamic Republic of Mauritania
MRT,2022,Basel,0.0,0.0,,Estimated,Africa,Western Africa,Islamic Republic of Mauritania
MUS,2007,Basel,0.0,0.0,,Estimated,Africa,Eastern Africa,Republic of Mauritius
MUS,2012,Basel,0.0,0.0,,Estimated,Africa,Eastern Africa,Republic of Mauritius
MUS,2017,Basel,0.0,0.0,,Estimated,Africa,Eastern Africa,Republic of Mauritius
MUS,2022,Basel,0.0,0.0,,Estimated,Africa,Eastern Africa,Republic of Mauritius
MWI,2007,Basel,0.0,0.0,,Estimated,Africa,Eastern Africa,Republic of Malawi
MWI,2012,Basel,0.0,0.0,,Estimated,Africa,Eastern Africa,Republic of Malawi
MWI,2017,Basel,0.0,0.0,,Estimated,Africa,Eastern Africa,Republic of Malawi
MWI,2022,Basel,0.0,0.0,,Estimated,Africa,Eastern Africa,Republic of Malawi
MYS,2007,Basel,0.0,0.0,,Estimated,Asia,South-eastern Asia,Malaysia
MYS,2012,Basel,0.0,0.0,,Estimated,Asia,South-eastern Asia,Malaysia
MYS,2017,Basel,0.0,0.0,,Estimated,Asia,South-eastern Asia,Malaysia
MYS,2022,Basel,0.0,0.0,,Estimated,Asia,South-eastern Asia,Malaysia
NAM,2007,Basel,0.0,0.0,,Estimated,Africa,Southern Africa,Republic of Namibia
NAM,2012,Basel,0.0,0.0,,Estimated,Africa,Southern Africa,Republic of Namibia
NAM,2017,Basel,0.0,0.0,,Estimated,Africa,Southern Africa,Republic of Namibia
NAM,2022,Basel,0.0,0.0,,Estimated,Africa,Southern Africa,Republic of Namibia
NCL,2007,Basel,0.0,0.0,,Estimated,Oceania,Melanesia,New Caledonia
NCL,2012,Basel,0.0,0.0,,Estimated,Oceania,Melanesia,New Caledonia
NCL,2017,Basel,0.0,0.0,,Estimated,Oceania,Melanesia,New Caledonia
NCL,2022,Basel,0.0,0.0,,Estimated,Oceania,Melanesia,New Caledonia
NER,2007,Basel,0.0,0.0,,Estimated,Africa,Western Africa,Republic of Niger
NER,2012,Basel,0.0,0.0,,Estimated,Africa,Western Africa,Republic of Niger
NER,2017,Basel,0.0,0.0,,Estimated,Africa,Western Africa,Republic of Niger
NER,2022,Basel,0.0,0.0,,Estimated,Africa,Western Africa,Republic of Niger
NGA,2007,Basel,0.0,0.0,,Estimated,Africa,Western Africa,Federal Republic of Nigeria
NGA,2012,Basel,0.0,0.0,,Estimated,Africa,Western Africa,Federal Republic of Nigeria
NGA,2017,Basel,0.0,0.0,,Estimated,Africa,Western Africa,Federal Republic of Nigeria
NGA,2022,Basel,0.0,0.0,,Estimated,Africa,Western Africa,Federal Republic of Nigeria
NIC,2007,Basel,0.0,0.0,,Estimated,America,Central America,Republic of Nicaragua
NIC,2012,Basel,0.0,0.0,,Estimated,America,Central America,Republic of Nicaragua
NIC,2017,Basel,0.0,0.0,,Estimated,America,Central America,Republic of Nicaragua
NIC,2022,Basel,0.0,0.0,,Estimated,America,Central America,Republic of Nicaragua
NLD,2007,Basel,0.5600200000000001,56.002,,Estimated,Europe,Western Europe,Kingdom of the Netherlands
NLD,2012,Basel,0.5600200000000001,56.002,,Estimated,Europe,Western Europe,Kingdom of the Netherlands
NLD,2017,Basel,0.5600200000000001,56.002,,xx,Europe,Western Europe,Kingdom of the Netherlands
NLD,2022,Basel,0.4,40.0,,xx,Europe,Western Europe,Kingdom of the Netherlands
NOR,2007,Basel,0.92,92.0,,Estimated,Europe,Northern Europe,Kingdom of Norway
NOR,2012,Basel,0.92,92.0,,Estimated,Europe,Northern Europe,Kingdom of Norway
NOR,2017,Basel,0.92,92.0,,xx,Europe,Northern Europe,Kingdom of Norway
NOR,2022,Basel,0.8,80.0,,xx,Europe,Northern Europe,Kingdom of Norway
NPL,2007,Basel,0.0,0.0,,Estimated,Asia,Southern Asia,Federal Democratic Republic of Nepal
NPL,2012,Basel,0.0,0.0,,Estimated,Asia,Southern Asia,Federal Democratic Republic of Nepal
NPL,2017,Basel,0.0,0.0,,Estimated,Asia,Southern Asia,Federal Democratic Republic of Nepal
NPL,2022,Basel,0.0,0.0,,Estimated,Asia,Southern Asia,Federal Democratic Republic of Nepal
NRU,2007,Basel,0.0,0.0,,Estimated,Oceania,Polynesia,Republic of Nauru
NRU,2012,Basel,0.0,0.0,,Estimated,Oceania,Polynesia,Republic of Nauru
NRU,2017,Basel,0.0,0.0,,Estimated,Oceania,Polynesia,Republic of Nauru
NRU,2022,Basel,0.0,0.0,,Estimated,Oceania,Polynesia,Republic of Nauru
NZL,2007,Basel,0.0,0.0,,Estimated,Oceania,Australia and New Zealand,New Zealand
NZL,2012,Basel,0.0,0.0,,Estimated,Oceania,Australia and New Zealand,New Zealand
NZL,2017,Basel,0.0,0.0,,Estimated,Oceania,Australia and New Zealand,New Zealand
NZL,2022,Basel,0.0,0.0,,Estimated,Oceania,Australia and New Zealand,New Zealand
OMN,2007,Basel,0.0,0.0,,Estimated,Asia,Western Asia,Sultanate of Oman
OMN,2012,Basel,0.0,0.0,,Estimated,Asia,Western Asia,Sultanate of Oman
OMN,2017,Basel,0.0,0.0,,Estimated,Asia,Western Asia,Sultanate of Oman
OMN,2022,Basel,0.0,0.0,,Estimated,Asia,Western Asia,Sultanate of Oman
PAK,2007,Basel,0.0,0.0,,Estimated,Asia,Southern Asia,Islamic Republic of Pakistan
PAK,2012,Basel,0.0,0.0,,Estimated,Asia,Southern Asia,Islamic Republic of Pakistan
PAK,2017,Basel,0.0,0.0,,Estimated,Asia,Southern Asia,Islamic Republic of Pakistan
PAK,2022,Basel,0.0,0.0,,Estimated,Asia,Southern Asia,Islamic Republic of Pakistan
PAN,2007,Basel,0.0,0.0,,Estimated,America,Central America,Republic of Panama
PAN,2012,Basel,0.0,0.0,,Estimated,America,Central America,Republic of Panama
PAN,2017,Basel,0.0,0.0,,Estimated,America,Central America,Republic of Panama
PAN,2022,Basel,0.0,0.0,,Estimated,America,Central America,Republic of Panama
PER,2007,Basel,0.0,0.0,,Estimated,America,South America,Republic of Peru
PER,2012,Basel,0.0,0.0,,Estimated,America,South America,Republic of Peru
PER,2017,Basel,0.0,0.0,,Estimated,America,South America,Republic of Peru
PER,2022,Basel,0.0,0.0,,Estimated,America,South America,Republic of Peru
PHL,2007,Basel,0.0,0.0,,Estimated,Asia,South-eastern Asia,Republic of the Philippines
PHL,2012,Basel,0.0,0.0,,Estimated,Asia,South-eastern Asia,Republic of the Philippines
PHL,2017,Basel,0.0,0.0,,Estimated,Asia,South-eastern Asia,Republic of the Philippines
PHL,2022,Basel,0.0,0.0,,Estimated,Asia,South-eastern Asia,Republic of the Philippines
PLW,2007,Basel,0.0,0.0,,Estimated,Oceania,Micronesia,Republic of Palau
PLW,2012,Basel,0.0,0.0,,Estimated,Oceania,Micronesia,Republic of Palau
PLW,2017,Basel,0.0,0.0,,Estimated,Oceania,Micronesia,Republic of Palau
PLW,2022,Basel,0.0,0.0,,Estimated,Oceania,Micronesia,Republic of Palau
PNG,2007,Basel,0.0,0.0,,Estimated,Oceania,Melanesia,Independent State of Papua New Guinea
PNG,2012,Basel,0.0,0.0,,Estimated,Oceania,Melanesia,Independent State of Papua New Guinea
PNG,2017,Basel,0.0,0.0,,Estimated,Oceania,Melanesia,Independent State of Papua New Guinea
PNG,2022,Basel,0.0,0.0,,Estimated,Oceania,Melanesia,Independent State of Papua New Guinea
POL,2007,Basel,1.0,100.0,,Estimated,Europe,Eastern Europe,Republic of Poland
